mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__n_estimators,param_rf__min_samples_split,param_rf__min_samples_leaf,param_rf__max_features,param_rf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.5278139114379883,0.10732229858418246,0.06759495735168457,0.009782704166589893,400,5,4,0.5,20,"{'rf__n_estimators': 400, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 4, 'rf__max_features': 0.5, 'rf__max_depth': 20}",0.6863257322832726,0.6845280671746229,0.7123065055597734,0.6391937337833594,0.6843738950816011,0.6813455867765259,0.023577353051619655,15,0.7881644869542587,0.7534976825006794,0.7652842046441845,0.7682117937942307,0.7733339736143252,0.7696984283015358,0.01129931085550392
1.3685930252075196,0.11245675006800612,0.1300887107849121,0.07135927107168803,600,2,4,sqrt,20,"{'rf__n_estimators': 600, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 4, 'rf__max_features': 'sqrt', 'rf__max_depth': 20}",0.6638622359222027,0.6667130108146507,0.6605943636978971,0.6370673910988747,0.6646940965566865,0.6585862196180623,0.010938737288878083,24,0.6953313201134446,0.6948869573205038,0.6882391215318844,0.6874619650710176,0.6899459115009711,0.6911730551075642,0.0033157284093684597
2.750967025756836,0.10534499632705867,0.1534679889678955,0.03959058694778182,800,10,4,0.5,40,"{'rf__n_estimators': 800, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 4, 'rf__max_features': 0.5, 'rf__max_depth': 40}",0.6919754497973969,0.6806064985471719,0.7258005799116413,0.6313505965284575,0.6809467095917773,0.6821359668752891,0.030286370873073485,13,0.784569396761242,0.7505565060300912,0.7638720801613639,0.7716953148622322,0.7731007283958523,0.7687588052421563,0.011248590740404584
1.6285623073577882,0.21400046704639772,0.12575292587280273,0.0440294416158523,400,2,1,sqrt,40,"{'rf__n_estimators': 400, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 1, 'rf__max_features': 'sqrt', 'rf__max_depth': 40}",0.6737646388052966,0.6893813970931243,0.7298611809830448,0.664054320219769,0.6329989889027424,0.6780121052007955,0.0318013484897289,16,0.9422818278199431,0.9428358460307802,0.9407761230590226,0.9444638366765797,0.9470033325101149,0.9434721932192881,0.002123346569684948
2.2352928161621093,0.1323751168500877,0.13639235496520996,0.037302184544637726,600,2,2,0.5,20,"{'rf__n_estimators': 600, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 2, 'rf__max_features': 0.5, 'rf__max_depth': 20}",0.6915760364167437,0.7146401773273451,0.7480695528094615,0.6487650199249347,0.6945369732834609,0.6995175519523891,0.03240272805038022,1,0.8593790785882965,0.8384630252647615,0.8359554948272496,0.8547008301661481,0.8523830648726604,0.8481762987438233,0.009267841149197134
2.90173397064209,0.2338052941609077,0.29152817726135255,0.08115220173144845,1000,5,1,log2,,"{'rf__n_estimators': 1000, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 1, 'rf__max_features': 'log2', 'rf__max_depth': None}",0.7068665562944195,0.6993496574496693,0.7128425122186955,0.655347718312951,0.6331242905260808,0.6815061469603633,0.031523249950174095,14,0.9211187149073957,0.924182177262863,0.9193971439834963,0.9265863675159699,0.9298218494364002,0.924221250621225,0.0037379070199631314
3.819083547592163,0.2962979436256174,0.21671085357666015,0.07929941490075744,1000,10,1,0.5,40,"{'rf__n_estimators': 1000, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 1, 'rf__max_features': 0.5, 'rf__max_depth': 40}",0.6854598284656733,0.6518914205396045,0.7206173528344629,0.6689100893039536,0.6460948694567988,0.6745947121200986,0.02681838782816728,17,0.9036676196928117,0.8996505570801422,0.9005402395195831,0.9041154271585659,0.9131716471380965,0.9042290981178398,0.004793079967625458
1.5567448139190674,0.06971258076238215,0.2313079357147217,0.06536483048095168,600,2,4,0.5,10,"{'rf__n_estimators': 600, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 4, 'rf__max_features': 0.5, 'rf__max_depth': 10}",0.6967604830767636,0.6950311146072486,0.7057945429765748,0.6645220302395566,0.7045480767441427,0.6933312495288572,0.015005140428608607,5,0.7653670681624202,0.7311363975611717,0.7418562193567647,0.7502353859755887,0.7422096097030012,0.7461609361517894,0.01136095925023637
1.5357514381408692,0.15151831616334854,0.13919801712036134,0.05074020599567042,600,2,4,0.5,40,"{'rf__n_estimators': 600, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 4, 'rf__max_features': 0.5, 'rf__max_depth': 40}",0.6919754497973969,0.6875861711501581,0.7145011448833927,0.6391937337833594,0.6904901030326714,0.6847493205293957,0.024713169709930063,10,0.7857656550810838,0.7534976825006794,0.7659497919800362,0.7699503967114857,0.7692954774819274,0.7688918007510425,0.010311593791231472
1.0002922058105468,0.1938802043290189,0.10843124389648437,0.018611231907746453,600,10,2,log2,30,"{'rf__n_estimators': 600, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 2, 'rf__max_features': 'log2', 'rf__max_depth': 30}",0.6494351806964428,0.6823992853244548,0.6718937987261456,0.6401254950744097,0.651005204359504,0.6589717928361913,0.015655172198952495,23,0.7206192373494392,0.7032787544063107,0.7014402559774643,0.7232329785320335,0.7155371805074074,0.7128216813545311,0.008912633981198605
0.4180798053741455,0.09141346449665029,0.06262383460998536,0.01782896262407627,200,10,1,log2,,"{'rf__n_estimators': 200, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 1, 'rf__max_features': 'log2', 'rf__max_depth': None}",0.7029449876669686,0.6984861927977536,0.7106490924779179,0.6531542985721733,0.6475513457518408,0.6825571834533308,0.026640156022484804,12,0.8982169990775932,0.8962786051371555,0.8886503771916731,0.8936531903411374,0.9043645820946945,0.8962327507684508,0.005180975694788014
3.062045621871948,0.06445732671099891,0.13808121681213378,0.008182470087772065,800,5,1,0.5,40,"{'rf__n_estimators': 800, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 1, 'rf__max_features': 0.5, 'rf__max_depth': 40}",0.6784801558626872,0.6566764538189712,0.7184227135108436,0.6719681932794886,0.6442693116474681,0.6739633656238918,0.0252253439325771,19,0.9214335197284068,0.9232071434859322,0.9226720709755697,0.9260377076850651,0.933842966513304,0.9254386816776556,0.004464662483861222
0.5182915210723877,0.05569808805849855,0.1457425594329834,0.03076744021747731,200,2,4,log2,30,"{'rf__n_estimators': 200, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 4, 'rf__max_features': 'log2', 'rf__max_depth': 30}",0.6107518423323302,0.6462392638597967,0.6418475460468747,0.5983133169299442,0.6370725322713712,0.6268449002880634,0.018861934881611846,30,0.6537497177282,0.6422954151404853,0.6458885916263831,0.6409613699081039,0.640904046270973,0.6447598281348291,0.004846873054029216
1.3856842517852783,0.18883465226686294,0.15149612426757814,0.0647245576077068,600,2,4,log2,,"{'rf__n_estimators': 600, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 4, 'rf__max_features': 'log2', 'rf__max_depth': None}",0.6220512773605789,0.6605955832807389,0.629219375512606,0.6278930791722691,0.6440255317565179,0.6367569694165421,0.01394813794328391,28,0.6570192863403413,0.6582174583673016,0.6472017774511717,0.6613725872937503,0.6435484067674652,0.653471903244006,0.006860252014207216
0.5128881454467773,0.029962805976979756,0.06272320747375489,0.024643871692670582,200,10,1,0.5,10,"{'rf__n_estimators': 200, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 1, 'rf__max_features': 0.5, 'rf__max_depth': 10}",0.6933749211082348,0.6959653150639823,0.7162988099920421,0.677688646598431,0.6890069536197903,0.6944669292764961,0.012580864526592754,3,0.7923558882854334,0.7615063554213409,0.7658732436952919,0.7771019202137227,0.7721095124412694,0.7737893840114116,0.010696242465371208
1.3732209205627441,0.11088087793520669,0.10487046241760253,0.0144251815372347,600,5,1,sqrt,20,"{'rf__n_estimators': 600, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 1, 'rf__max_features': 'sqrt', 'rf__max_depth': 20}",0.7212936115201796,0.6885191520240502,0.7333150395907081,0.655347718312951,0.6562579476586586,0.6909466938213096,0.03222577001040094,8,0.8647449219781608,0.8515589058188179,0.8449110700301983,0.861044577893621,0.8587498970976978,0.856201874563699,0.007098834823839876
1.7776054859161377,0.41606365606665363,0.1724921226501465,0.026190119870732085,1000,2,4,sqrt,20,"{'rf__n_estimators': 1000, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 4, 'rf__max_features': 'sqrt', 'rf__max_depth': 20}",0.6546879239955973,0.6597333382116647,0.6710291144913882,0.6401254950744097,0.6480457288894679,0.6547243201325056,0.010475372832983497,27,0.7024235186950047,0.692488125447329,0.6844164915624654,0.6870302327450597,0.688300236903967,0.6909317210707652,0.006309965813558904
1.8614055633544921,0.2942061518314541,0.22832684516906737,0.10434614376777507,1000,10,4,sqrt,20,"{'rf__n_estimators': 1000, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 4, 'rf__max_features': 'sqrt', 'rf__max_depth': 20}",0.6608041319466676,0.6549483049322978,0.661457828349813,0.6401254950744097,0.6616359925811515,0.655794350576868,0.008216160869331315,26,0.7009987637452012,0.6915140485239576,0.6844164915624654,0.6845207886004294,0.6905764358301244,0.6904053056524356,0.00606586161720863
